Date,HH,MM,SS,Frame ID
10-11-23,17,54,20,Frame_0.jpg
10-11-23,17,54,30,Frame_1.jpg
10-11-23,17,54,40,Frame_2.jpg
10-11-23,17,54,50,Frame_3.jpg
10-11-23,17,55,00,Frame_4.jpg
10-11-23,17,55,10,Frame_5.jpg
10-11-23,17,55,20,Frame_6.jpg
10-11-23,17,55,30,Frame_7.jpg
10-11-23,17,55,40,Frame_8.jpg
10-11-23,17,55,50,Frame_9.jpg
10-11-23,17,56,00,Frame_10.jpg
10-11-23,17,56,10,Frame_11.jpg
