Date,HH,MM,SS,Frame ID
13-11-23,22,17,00,Frame_0.jpg
13-11-23,22,17,02,Frame_1.jpg
13-11-23,22,17,04,Frame_2.jpg
13-11-23,22,17,06,Frame_3.jpg
13-11-23,22,17,08,Frame_4.jpg
13-11-23,22,17,18,Frame_5.jpg
13-11-23,22,17,20,Frame_6.jpg
13-11-23,22,17,22,Frame_7.jpg
13-11-23,22,17,24,Frame_8.jpg
13-11-23,22,17,26,Frame_9.jpg
